Adım	Kırmızı	Sarı	Skor
277208	5	0	5
277296	4	2	6
277344	0	0	0
277616	1	0	1
277760	7	1	8
277856	10	1	11
277872	3	0	3
277928	0	0	0
278208	2	1	3
278464	10	2	12
278680	0	0	0
278760	7	0	7
279096	13	1	14
279280	16	0	16
279296	3	0	3
279504	1	0	1
279888	1	1	2
280320	3	0	3
281416	3	0	3
281672	8	0	8
281696	9	1	10
281840	1	0	1
281928	5	1	6
281928	11	1	12
281952	0	0	0
282200	10	7	17
282480	2	0	2
282632	2	0	2
282640	3	0	3
282680	1	0	1
282840	13	5	18
282920	4	0	4
283904	13	1	14
284416	8	0	8
284432	5	2	7
285000	5	0	5
285040	6	1	7
285224	4	0	4
285912	3	0	3
285952	9	2	11
286112	13	1	14
286224	7	0	7
286584	14	2	16
286680	2	0	2
286840	3	0	3
286872	0	0	0
286888	5	0	5
287352	3	0	3
287592	2	1	3
287776	3	0	3
287856	3	0	3
287872	0	0	0
288040	0	0	0
288160	0	0	0
289224	5	0	5
289456	4	0	4
289560	1	0	1
289832	14	4	18
290264	1	0	1
290688	10	3	13
290848	9	0	9
291368	4	0	4
291440	2	0	2
291864	0	0	0
292160	3	1	4
292360	13	1	14
293016	5	1	6
293072	8	0	8
293096	19	2	21
293096	6	1	7
293232	1	0	1
293248	5	0	5
294152	2	0	2
294488	3	0	3
294600	7	0	7
294720	10	3	13
294832	6	0	6
294872	3	0	3
295168	7	1	8
295304	3	1	4
295632	12	1	13
295656	0	0	0
296296	3	0	3
296312	8	2	10
296712	3	0	3
297128	1	1	2
297480	5	0	5
297520	9	0	9
297800	7	0	7
298040	3	0	3
298208	0	0	0
298424	4	1	5
298544	3	0	3
298928	0	0	0
299248	4	1	5
299408	10	0	10
299496	6	0	6
299592	9	1	10
299792	5	0	5
299800	1	0	1
299848	4	0	4
300080	1	0	1
300320	6	1	7
300584	6	1	7
300840	4	0	4
300888	0	0	0
301680	7	0	7
301904	9	4	13
302712	4	0	4
302808	4	0	4
303040	12	2	14
303048	5	1	6
303344	6	1	7
303392	7	1	8
303520	2	0	2
304016	9	1	10
304080	2	0	2
304672	4	0	4
304712	1	0	1
304712	3	0	3
304752	4	0	4
305144	8	1	9
305336	6	1	7
305488	1	0	1
305536	8	1	9
305552	5	1	6
305800	2	0	2
306272	9	1	10
306592	3	0	3
306632	3	0	3
307016	2	1	3
307240	2	0	2
307440	3	1	4
307680	2	0	2
307824	0	0	0
308408	10	0	10
308696	2	0	2
308760	16	3	19
308888	1	0	1
308928	2	1	3
309200	16	2	18
309296	9	0	9
309616	13	2	15
309832	1	0	1
310168	12	1	13
310184	1	0	1
310816	8	1	9
312160	3	1	4
312440	8	2	10
312608	0	0	0
312712	5	1	6
312768	9	1	10
312952	0	0	0
313120	5	2	7
313376	5	0	5
313456	0	0	0
313776	19	1	20
313880	15	2	17
313896	2	1	3
314336	14	1	15
314648	0	0	0
314952	8	0	8
315096	0	0	0
315152	6	1	7
315168	0	0	0
315480	2	0	2
315496	7	0	7
315760	0	0	0
316232	13	0	13
317336	6	0	6
317344	4	1	5
